subject,qtip_key,nwc_key,qtip_bpp,nwc_bpp,abs_bpp_gap,qtip_score,nwc_score,diff_nwc_minus_qtip
mmlu_machine_learning,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.42857142857142855,0.44642857142857145,0.017857142857142905
mmlu_management,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.8446601941747572,0.8543689320388349,0.009708737864077666
mmlu_marketing,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.8803418803418803,0.8717948717948718,-0.008547008547008517
mmlu_medical_genetics,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.8,0.84,0.039999999999999925
mmlu_miscellaneous,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.7994891443167306,0.8160919540229885,0.016602809706257937
mmlu_moral_disputes,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.6820809248554913,0.6907514450867052,0.00867052023121384
mmlu_moral_scenarios,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.23798882681564246,0.23798882681564246,0.0
mmlu_nutrition,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.7254901960784313,0.7581699346405228,0.0326797385620915
mmlu_philosophy,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.7138263665594855,0.707395498392283,-0.006430868167202508
mmlu_prehistory,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.7407407407407407,0.7222222222222222,-0.01851851851851849
mmlu_professional_accounting,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.450354609929078,0.4397163120567376,-0.010638297872340385
mmlu_professional_law,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.4556714471968709,0.4576271186440678,0.001955671447196883
mmlu_professional_medicine,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.7058823529411765,0.7169117647058824,0.011029411764705843
mmlu_professional_psychology,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.6879084967320261,0.6928104575163399,0.004901960784313708
mmlu_public_relations,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.6909090909090909,0.7,0.009090909090909038
mmlu_security_studies,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.7428571428571429,0.7510204081632653,0.008163265306122436
mmlu_sociology,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.8407960199004975,0.835820895522388,-0.00497512437810943
mmlu_us_foreign_policy,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.88,0.86,-0.020000000000000018
mmlu_virology,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.5301204819277109,0.5542168674698795,0.02409638554216864
mmlu_world_religions,5.0,1000.0,5.0,4.77782450354873,0.22217549645127033,0.8187134502923976,0.8070175438596491,-0.011695906432748537
mmlu_abstract_algebra,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.29,0.3,0.010000000000000009
mmlu_anatomy,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6592592592592592,0.6888888888888889,0.029629629629629672
mmlu_astronomy,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6710526315789473,0.6973684210526315,0.02631578947368418
mmlu_business_ethics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.57,0.56,-0.009999999999999898
mmlu_clinical_knowledge,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7283018867924528,0.7471698113207547,0.018867924528301883
mmlu_college_biology,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7847222222222222,0.7777777777777778,-0.00694444444444442
mmlu_college_chemistry,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.43,0.41,-0.020000000000000018
mmlu_college_computer_science,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.5,0.52,0.020000000000000018
mmlu_college_mathematics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.43,0.4,-0.02999999999999997
mmlu_college_medicine,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6127167630057804,0.6416184971098265,0.028901734104046173
mmlu_college_physics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.39215686274509803,0.37254901960784315,-0.019607843137254888
mmlu_computer_security,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.76,0.79,0.030000000000000027
mmlu_conceptual_physics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.5234042553191489,0.5531914893617021,0.029787234042553234
mmlu_econometrics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.4298245614035088,0.39473684210526316,-0.03508771929824561
mmlu_electrical_engineering,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.5862068965517241,0.6068965517241379,0.020689655172413834
mmlu_elementary_mathematics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.4074074074074074,0.42063492063492064,0.013227513227513255
mmlu_formal_logic,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.42063492063492064,0.42063492063492064,0.0
mmlu_global_facts,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.3,0.28,-0.019999999999999962
mmlu_high_school_biology,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7354838709677419,0.7483870967741936,0.012903225806451646
mmlu_high_school_chemistry,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.5270935960591133,0.5467980295566502,0.019704433497536922
mmlu_high_school_computer_science,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.63,0.65,0.020000000000000018
mmlu_high_school_european_history,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7333333333333333,0.7212121212121212,-0.012121212121212088
mmlu_high_school_geography,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7626262626262627,0.7676767676767676,0.005050505050504972
mmlu_high_school_government_and_politics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.844559585492228,0.8497409326424871,0.005181347150259086
mmlu_high_school_macroeconomics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6128205128205129,0.6333333333333333,0.02051282051282044
mmlu_high_school_mathematics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.40370370370370373,0.4111111111111111,0.007407407407407363
mmlu_high_school_microeconomics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6890756302521008,0.680672268907563,-0.008403361344537785
mmlu_high_school_physics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.3973509933774834,0.3576158940397351,-0.039735099337748325
mmlu_high_school_psychology,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.8110091743119267,0.8110091743119267,0.0
mmlu_high_school_statistics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.48148148148148145,0.5231481481481481,0.041666666666666685
mmlu_high_school_us_history,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.8235294117647058,0.803921568627451,-0.019607843137254832
mmlu_high_school_world_history,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.810126582278481,0.810126582278481,0.0
mmlu_human_aging,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6547085201793722,0.672645739910314,0.017937219730941756
mmlu_human_sexuality,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7480916030534351,0.7862595419847328,0.03816793893129766
mmlu_international_law,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7520661157024794,0.7851239669421488,0.03305785123966942
mmlu_jurisprudence,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7592592592592593,0.7129629629629629,-0.04629629629629639
mmlu_logical_fallacies,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7177914110429447,0.7300613496932515,0.012269938650306789
mmlu_machine_learning,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.39285714285714285,0.44642857142857145,0.0535714285714286
mmlu_management,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.8446601941747572,0.8446601941747572,0.0
mmlu_marketing,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.8717948717948718,0.8675213675213675,-0.004273504273504258
mmlu_medical_genetics,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.79,0.85,0.05999999999999994
mmlu_miscellaneous,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.8084291187739464,0.8160919540229885,0.007662835249042099
mmlu_moral_disputes,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6763005780346821,0.6994219653179191,0.023121387283236983
mmlu_moral_scenarios,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.23798882681564246,0.23798882681564246,0.0
mmlu_nutrition,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7320261437908496,0.7418300653594772,0.009803921568627527
mmlu_philosophy,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7202572347266881,0.7234726688102894,0.003215434083601254
mmlu_prehistory,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7407407407407407,0.7222222222222222,-0.01851851851851849
mmlu_professional_accounting,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.450354609929078,0.46099290780141844,0.010638297872340441
mmlu_professional_law,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.46088657105606257,0.46284224250325945,0.001955671447196883
mmlu_professional_medicine,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7058823529411765,0.7169117647058824,0.011029411764705843
mmlu_professional_psychology,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6862745098039216,0.6944444444444444,0.008169934640522847
mmlu_public_relations,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.6636363636363637,0.6727272727272727,0.009090909090909038
mmlu_security_studies,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.7306122448979592,0.7142857142857143,-0.01632653061224487
mmlu_sociology,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.835820895522388,0.8308457711442786,-0.00497512437810943
mmlu_us_foreign_policy,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.86,0.87,0.010000000000000009
mmlu_virology,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.5240963855421686,0.5301204819277109,0.006024096385542244
mmlu_world_religions,6.0,10000.0,6.0,5.9810235201596065,0.018976479840393523,0.8245614035087719,0.8187134502923976,-0.005847953216374324
